product_name,brand,category,subcategory,size,mrp,discount_pct,selling_price,price_per_unit,stock,rating,review_count,source,search_category
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | L Size, 64 Diapers",Huggies,Diapering,Baby Diapers,Large,1299.0,43.0,744.98,11.64,4023,4.2,7501,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers Extra Large - 36 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,Extra Large,1299.0,70.0,389.7,10.82,309,4.17,290,FirstCry,diapering
Mother Sparsh Baby Unscented 99 % Pure Water (Unscented) Baby Wipes  - 72 Pieces,Mother Sparsh Baby,Diapering,Baby Wipes,72 Pieces,299.0,30.0,208.01,0.0,57082,4.61,1583,FirstCry,diapering
"MamyPoko Pants Extra Absorb Baby Diapers, Small (S size) | 4-8 kg | 87 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,Small,1312.0,36.0,835.74,9.61,962,4.41,1381,FirstCry,diapering
"New Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers Small Size(S), 87 Count, Ideal for 4-8Kgs",MamyPoko,Diapering,Baby Diapers,S,899.0,35.0,580.39,6.67,918,4.22,1619,FirstCry,diapering
Babyhug Premium 98% Water Baby Wet Wipes with Lemon Scent - 72 Pieces,Babyhug,Diapering,Baby Wipes,72 Pieces,125.0,41.0,73.75,0.0,73951,4.24,1094,FirstCry,diapering
Babyhug Pro Bubble Care Premium Pant Style Diaper New Born (NB) Size - 70 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,NB,1449.0,58.0,608.58,8.69,21093,4.27,3330,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Large - 50 Pieces,Huggies,Diapering,Baby Diapers,Large,1299.0,42.0,755.24,15.1,466,4.32,1666,FirstCry,diapering
Babyhug Advanced Tape Style Diapers New Born Size - 24 Pieces,Babyhug,Diapering,Baby Diapers,New Born,338.0,45.0,186.0,7.75,26698,3.91,902,FirstCry,diapering
"LuvLap Diaper Pants XXL, 15-25kg, 46 Count, Baby Diaper Pants, with Aloe Vera Lotion for Rash Protection, upto 12 Hour protection, White",LuvLap,Diapering,Baby Diapers,XXL,949.0,38.0,591.99,12.87,458,4.15,246,FirstCry,diapering
Babyhug Advanced 99% Pure Water Unscented Baby Wipes - 72 Pieces,Babyhug,Diapering,Baby Wipes,Pack of 1,295.0,42.0,171.1,0.0,257366,4.49,422,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | XXL Size, 48 Diapers",Huggies,Diapering,Baby Diapers,XXL,1198.0,39.0,726.83,15.14,12378,4.2,7501,FirstCry,diapering
Wowper Fresh Baby Diaper Pants | Large (L) Size - 124 Pieces 9-14 Kg | Pack of 2 | Wetness Indicator | Upto 12 Hrs Absorption,Wowper,Diapering,Baby Diapers,Large,2058.0,52.0,987.84,7.97,659,4.05,1154,FirstCry,diapering
"New Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers XX- Large Size(XXL), 40 Count, Ideal for 15-25Kgs",MamyPoko,Diapering,Baby Diapers,XXL,899.0,35.0,580.39,14.51,456,4.22,1619,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | Newborn Size, 90 Diapers",Huggies,Diapering,Baby Diapers,New Born,935.0,34.0,621.03,6.9,792,4.2,7501,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | XXL Size, 24 Diapers",Huggies,Diapering,Baby Diapers,XXL,599.0,40.0,361.38,15.06,1522,4.2,7501,FirstCry,diapering
"Pampers Complete Skin Comfort Pants (MD), 228 Count, 7-12kg, Anti-rash blanket, 360 degree Lotion with Aloe Vera",Pampers,Diapering,Baby Diapers,Medium,4156.0,38.0,2581.71,11.32,120,4.24,6996,FirstCry,diapering
Pampers All round Protection Diaper Pants with Anti-Rash Blanket Extra Extra Large (XXL) Size - 16 Pieces,Pampers,Diapering,Baby Diapers,XXL,389.0,12.0,342.32,21.39,1302,4.24,6996,FirstCry,diapering
Wowper Fresh Baby Diaper Pants | Medium (M) Size - 144 Pieces 7-12 Kg | Pack of 2 | Wetness Indicator | Upto 12 Hrs Absorption,Wowper,Diapering,Baby Diapers,Medium,2058.0,52.0,987.84,6.86,495,4.05,1154,FirstCry,diapering
Sudocrem Antiseptic Healing Cream - 60 grams,Sudocrem,Diapering,Diaper Rash Cream,60 g,795.0,5.0,755.25,0.0,851,4.46,135,FirstCry,diapering
Wowper Fresh Baby Diaper Pants By DOMS | Wetness Indicator |Upto 12 Hrs Absorption | 4-8 Kg | S  (78 Pieces),Wowper,Diapering,Baby Diapers,Small,1029.0,54.0,473.34,6.07,932,4.05,1154,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Medium - 60 Pieces,Huggies,Diapering,Baby Diapers,Medium,1299.0,39.0,794.86,13.25,1226,4.32,1666,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper Large Size - 256 Diapers",Huggies,Diapering,Baby Diapers,Large,4999.0,46.0,2695.46,10.53,4,4.2,7501,FirstCry,diapering
Sudocrem Antiseptic Healing Cream 125 gm,Sudocrem,Diapering,Diaper Rash Cream,125 g,1095.0,10.0,985.5,0.0,770,4.46,135,FirstCry,diapering
Babyhug Milk Daily Moisturising Baby Wet Wipes 98% Water Pack of 2 - 72 Pieces Each,Babyhug,Diapering,Baby Wipes,Pack of 2,398.0,44.0,222.88,0.0,8766,4.48,910,FirstCry,diapering
"Pampers Active Baby Diapers, New Born, Extra Small, (NB, XS) size, 24 Count, Taped style diaper",Pampers,Diapering,Baby Diapers,New Born,374.0,7.0,349.43,14.56,16905,4.48,4491,FirstCry,diapering
"Pampers Active Baby Taped Diapers, Large size diapers, (L) 50 count, taped style custom fit",Pampers,Diapering,Baby Diapers,Large,1217.0,8.0,1121.71,22.43,5199,4.48,4491,FirstCry,diapering
Torrent Pharma Tedibar B4 Nappi cream for babies 75g  Diaper Rash Prevention Cream  Nappi cream for your newborns  Rash treatment cream for baby - By Torrent Pharma,Torrent Pharma,Diapering,Diaper Rash Cream,75 g,328.6,3.0,318.74,0.0,248,4.58,410,FirstCry,diapering
Huggies Complete Comfort Wonder Pants Triple Extra Large XXXL Baby Diaper Pants with 5 in 1 Comfort - 24 Pieces,Huggies,Diapering,Baby Diapers,XXXL,1299.0,42.0,754.98,31.46,299,4.2,7501,FirstCry,diapering
"SuperBottoms BASIC Reusable Cloth Diaper for babies 3M - 3Y | Freesize Adjustable, Washable and Reusable Cloth Diaper for babies | Shell with insert | Pack of 7 | Fits 5-17 kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 7,5243.0,71.0,1498.97,0.0,1602,3.91,146,FirstCry,diapering
"Babyhug Advanced Pant Style Diaper Medium (M) Size - 26 Pieces, Honeycomb Technology, Cottony Soft Diaper with 3D Leak Guard, Latex & Alcohol Free, Anti-rash & Gentle",Babyhug,Diapering,Baby Diapers,Medium,375.0,24.0,285.75,10.99,4791,4.1,17639,FirstCry,diapering
Babyhug Pro Bubble Care Premium Tape Style Diaper XXL - 60 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,XXL,1870.0,32.0,1267.86,21.13,2915,4.32,1895,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Large - 100 Pieces,Huggies,Diapering,Baby Diapers,Large,2598.0,42.0,1514.63,15.15,414,4.32,1666,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care L - 174 Pieces,MamyPoko,Diapering,Baby Diapers,Large,3999.0,42.0,2315.42,13.31,96,4.4,1737,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, Medium (M) Size (7-12 Kgs), Combo Pack of 120 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,Medium,1950.0,31.0,1344.91,11.21,166,3.98,2177,FirstCry,diapering
"MamyPoko Pants Extra Absorb Baby Diapers, Small (S size) | 4-8 kg | 174 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,Small,2437.0,32.0,1653.26,9.5,130,4.41,1381,FirstCry,diapering
Lovingle Luxury Diaper Pants Large - 50 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,Large,940.0,43.0,535.8,10.72,357,4.17,145,FirstCry,diapering
Allter Breeze Baby Diaper Pants | L Size (9-14 Kgs) | 30 Count | 12h Dryness| Super Soft | AirFit Technology for Breathable Comfort | Dermat Tested,Allter,Diapering,Baby Diapers,Large,899.0,20.0,719.02,23.97,227,3.79,9,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | S Size, 172 Diapers",Huggies,Diapering,Baby Diapers,Small,2248.0,40.0,1344.75,7.82,264,4.2,7501,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Extra Large - 84 Pieces,Huggies,Diapering,Baby Diapers,XL,2598.0,40.0,1554.9,18.51,132,4.32,1666,FirstCry,diapering
"Huggies Natural Soft Premium Baby Diaper Pants, Double Extra Large (XXL) Size (15-25 Kgs), Pack of 36 | Cloud Softness All over",Huggies,Diapering,Baby Diapers,XXL,1198.0,38.0,744.8,20.69,135,4.32,1666,FirstCry,diapering
Babyhug Premium 98% Water Baby Wet Wipes with Moisturising Aloe Vera - 80 Pieces,Babyhug,Diapering,Baby Wipes,Without Lid,145.0,33.0,97.15,0.0,153472,4.33,3012,FirstCry,diapering
"Mamypoko New Baby| Tape Style Baby Diapers 48 Count 3-5kg||2x Instant Absorption| Soft stretchy fit |Natural Extracts for Nourishment | Loose Stool Stopper, Wetness Indicator",MamyPoko,Diapering,Baby Diapers,New Born,937.0,27.0,684.67,14.26,98,4.5,6,FirstCry,diapering
Babyhug 100% Cotton Muslin Nappy Set Extra Small Pack Of 12 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,NB,995.0,31.0,686.55,0.0,2334,4.44,309,FirstCry,diapering
Pampers All round Protection Diaper Pants with Anti-rash blanket Small (S) Size - 31 Pieces,Pampers,Diapering,Baby Diapers,Small,374.0,17.0,310.01,10.0,437,4.24,6996,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Extra Large - 42 Pieces,Huggies,Diapering,Baby Diapers,XL,1299.0,39.0,794.86,18.93,623,4.32,1666,FirstCry,diapering
R for Rabbit XS New born Premium Feather Diaper nb Taped Size for Baby 0 to 5 kgs (44 Pack Offer),R for Rabbit,Diapering,Baby Diapers,Extra Small,963.0,23.0,739.97,16.82,1275,4.37,123,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, New Born (NB) Size (0-5 Kgs), Combo pack of 72 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,New Born,1060.0,37.0,665.36,9.24,5561,3.98,2177,FirstCry,diapering
R for Rabbit XXL Size Baby Premium Feather Diaper for Baby 15+ kgs (46 Pack Offer),R for Rabbit,Diapering,Baby Diapers,XX Large,1350.0,22.0,1046.79,22.76,31,4.45,905,FirstCry,diapering
Babyhug Wet Wipes with Aloe Vera - 72 Pieces,Babyhug,Diapering,Baby Wipes,Pack of 72,149.0,46.0,80.46,0.0,156941,4.24,15,FirstCry,diapering
Wowper Fresh Baby Diaper Pants | Double Extra Large (XXL) Size - 96 Pieces 15-25 Kg | Pack of 2 | Wetness Indicator | Upto 12 Hrs Absorption,Wowper,Diapering,Baby Diapers,XXL,2058.0,52.0,987.84,10.29,459,4.05,1154,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Sumo Pack Large - 150 Pieces,Huggies,Diapering,Baby Diapers,Large,3897.0,42.0,2273.9,15.16,163,4.32,1666,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | S Size, 112 Diapers",Huggies,Diapering,Baby Diapers,Small,1590.0,44.0,895.17,7.99,1455,4.2,7501,FirstCry,diapering
Teddyy Easy Diaper Pants with Rash Protection and 3x Faster absorption Technology - L  (62 Pieces),Teddyy,Diapering,Baby Diapers,Large,949.0,47.0,498.98,8.05,243,3.82,571,FirstCry,diapering
"Huggies Adjustable Dry Tape Style Diapers, Small (S) Size (4-8 Kgs), Combo Pack of 68 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,Small,1060.0,37.0,665.36,9.78,155,3.98,2177,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers XXL - 30 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,XXL,1299.0,68.0,415.68,13.86,8019,4.17,290,FirstCry,diapering
"LuvLap Disposable Baby Underpad Cum Changing Mats, 20 Count 60x60 CM, Waterproof, Breathable, Non-Slip Backsheet, 100% Water Proof Bed Protector, Hypoallergenic",LuvLap,Diapering,Diaper Changing Pads/Mats,L 60 x B 60 cm,558.0,33.0,374.98,0.0,449,4.48,26,FirstCry,diapering
.allter Breeze Baby Diaper Pants |Â M Size (7-12 Kgs) | 32 Count | 12h Dryness| Super Soft | AirFit Technology for Breathable Comfort | Dermat Tested,Allter,Diapering,Baby Diapers,M,899.0,20.0,719.02,22.47,27,3.79,9,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Medium - 120 Pieces,Huggies,Diapering,Baby Diapers,Medium,2598.0,40.0,1554.9,12.96,347,4.32,1666,FirstCry,diapering
Babyhug Padded Potty Training Pants Pack of 3 - Size 1 - Sports Print Blue| Reusable Cotton Training Diapers| Toddler Pull-Up Underwear| Absorbent| Washable Cloth Diapers,Babyhug,Diapering,Cloth Diapers/ Nappies,12-24 M,879.0,45.0,483.45,0.0,105,3.67,23,FirstCry,diapering
"Huggies Natural Soft Overnite Diaper Pants| Premium Pant Style Baby Diapers Large Size (L Size | 9-14 Kgs) , 34 count| Keeps baby dry all night with cloud softness all over",Huggies,Diapering,Baby Diapers,Large,899.0,28.0,645.12,18.97,403,4.43,272,FirstCry,diapering
Sudocrem Antiseptic Healing Cream 250 g,Sudocrem,Diapering,Diaper Rash Cream,250 g,1595.0,12.0,1403.6,0.0,398,4.46,135,FirstCry,diapering
Mother Sparsh Baby 99% Pure Water Baby Wipes Super Saver Travel Friendly Combo Pack Wipes Made with Plant Based Fabric Pack of 2 - 40 Pieces Each,Mother Sparsh Baby,Diapering,Baby Wipes,Pack of 2,399.0,20.0,319.0,0.0,1799,4.61,1583,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | S Size, 86 Diapers",Huggies,Diapering,Baby Diapers,Small,1299.0,47.0,694.19,8.07,11957,4.2,7501,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diaper (L) 1 Pampers = 1 Night Sleep with Anti Rash Shield ( 7 to 12 Kg )- 40 Pieces,Pampers,Diapering,Baby Diapers,Large,599.0,14.0,515.14,12.88,238,4.09,26,FirstCry,diapering
Allter Breeze Baby Diaper Pants | XL Size (12-17 Kg) | 26 Count | 12h Dryness| Super Soft | AirFit Technology for Breathable Comfort | Dermat Tested,Allter,Diapering,Baby Diapers,XL,899.0,20.0,719.02,27.65,198,3.79,9,FirstCry,diapering
"Pampers Complete Skin Comfort Pants (NB) 86 Count, Upto 5kg, Anti-rash blanket, 360 degree Lotion with Aloe Vera",Pampers,Diapering,Baby Diapers,New Born,1159.0,30.0,816.4,9.49,287,4.24,6996,FirstCry,diapering
R for Rabbit Large L Size Premium Feather Diaper for Baby 9 to 14 kgs (24 Pack Offer),R for Rabbit,Diapering,Baby Diapers,Large,693.0,20.0,556.13,23.17,63,4.45,905,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Medium - 180 Pieces,Huggies,Diapering,Baby Diapers,Medium,3897.0,41.0,2295.33,12.75,185,4.32,1666,FirstCry,diapering
Babyhug Premium 98% Water Baby Wet Wipes with Moisturising Aloe Vera Pack Of 6 - 80 Piece Each,Babyhug,Diapering,Baby Wipes,Without Lid,870.0,63.0,321.9,0.0,63829,4.33,3012,FirstCry,diapering
"Cetaphil Baby Diaper Rash Cream with Organic Calendula 70 gm | Soothes, Repairs & Protects from First Use | Zinc Oxide Barrier, Chamomile & Shea Butter | For Sensitive Baby Skin",Cetaphil Baby,Diapering,Diaper Rash Cream,70 g,449.0,7.0,417.57,0.0,1616,4.53,81,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, Medium (M) Size (7-12 Kgs), Pack of 60 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,Medium,975.0,29.0,695.08,11.58,10061,3.98,2177,FirstCry,diapering
Pampers Premium Care Pants NB 30 | No Marks Design | India's Softest Diaper,Pampers,Diapering,Baby Diapers,New Born,350.0,8.0,322.0,10.73,530,4.48,5637,FirstCry,diapering
"MamyPoko Pants Extra Absorb Baby Diapers, Large (L size) | 9-14 kg | 48 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,Large,937.0,20.0,745.57,15.53,190,4.41,1381,FirstCry,diapering
Lovingle Luxury Diaper Pants Medium - 58 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,Medium,940.0,43.0,535.8,9.24,163,4.17,145,FirstCry,diapering
Babyhug Premium 98% Water Baby Wet Wipes with Moisturising Aloe Vera Pack Of 12 - 80 Piece Each,Babyhug,Diapering,Baby Wipes,Without Lid,1740.0,65.0,609.0,0.0,30271,4.33,3012,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | M Size, 50 Diapers",Huggies,Diapering,Baby Diapers,Medium,795.0,38.0,494.89,9.9,3651,4.2,7501,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | L Size, 32 Diapers",Huggies,Diapering,Baby Diapers,Large,510.0,24.0,386.17,12.07,679,4.2,7501,FirstCry,diapering
Teddyy Easy Diaper Pants with Rash Protection and 3x Faster absorption Technology - XL  (54 Pieces),Teddyy,Diapering,Baby Diapers,XL,949.0,47.0,498.98,9.24,163,3.82,571,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Small - Sky Blue,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,7988,4.39,2274,FirstCry,diapering
"Huggies Natural Soft Premium Tape Diapers Newborn/Extra Small (NB/XS) Size, Upto 5 kgs, 64 Count (Pack of 2)| Our No.1 Soft Taped Diaper with Cloud Soft Bed, designed for Newborns with Runny Poo Absorption",Huggies,Diapering,Baby Diapers,NB,1098.0,32.0,745.43,11.65,297,4.48,150,FirstCry,diapering
"Babyhug Advanced Pant Style Diapers Large (L) Size - 23 Pieces, Honeycomb Technology, Cottony Soft Diaper with 3D Leak Guard, Latex & Alcohol Free, Anti-rash & Gentle",Babyhug,Diapering,Baby Diapers,Large,399.0,17.0,330.13,14.35,3468,4.1,17639,FirstCry,diapering
Babyhug Smart Dry Bed Protector Mat Super Saver Pack of 5 Small - Multicolour,Babyhug,Diapering,Diaper Changing Pads/Mats,L 70 x B 50 cm,899.0,38.0,557.38,0.0,1435,4.45,94,FirstCry,diapering
R for Rabbit XS New Born Premium Feather Diaper Pant Style for Baby 0 to 5 kgs (44 Combo Pack Offer),R for Rabbit,Diapering,Baby Diapers,Extra Small,900.0,17.0,745.02,16.93,2648,4.45,905,FirstCry,diapering
SuperBottoms DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Day Dreamer | Pack of 3 | 0-5kg | Size S,SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,597.0,21.0,469.0,0.0,394,3.81,340,FirstCry,diapering
"MamyPoko Pants Extra Absorb Baby Diapers, Medium (M size) | 7-12 kg | 56 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,Medium,937.0,20.0,745.57,13.31,119,4.41,1381,FirstCry,diapering
Babyhug Milk Daily Moisturising Baby Wet Wipes 98% Water - 72 Pieces,Babyhug,Diapering,Baby Wipes,72 Pieces,199.0,19.0,160.19,0.0,88902,4.48,910,FirstCry,diapering
"MamyPoko Pants Extra Absorb Baby Diapers, Extra Large (XL size) | 12-17 kg | 40 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,Extra Large,937.0,20.0,745.57,18.64,167,4.41,1381,FirstCry,diapering
"Pampers Active Baby Taped Diapers, Small size diapers, (S) 22 count, taped style custom fit",Pampers,Diapering,Baby Diapers,Small,374.0,4.0,360.65,16.39,7705,4.48,4491,FirstCry,diapering
Teddyy Easy Diaper Pants with Rash Protection and 3x Faster absorption Technology - M  (74 Pieces),Teddyy,Diapering,Baby Diapers,Medium,949.0,47.0,498.98,6.74,95,3.82,571,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care Medium - 124 Pieces,MamyPoko,Diapering,Baby Diapers,Medium,2649.0,43.0,1505.96,12.14,1270,4.4,1737,FirstCry,diapering
Pampers Active Baby Taped Diapers Extra Large - 38 Pieces,Pampers,Diapering,Baby Diapers,XL,1299.0,8.0,1195.08,31.45,215,4.48,4491,FirstCry,diapering
"MamyPoko Pants Extra Absorb Baby Diapers, New Born (NB size) | 0-5 kg | 99 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,New Born,1312.0,36.0,835.74,8.44,218,4.41,1381,FirstCry,diapering
Little Angel Easy Dry Pull-Up Diaper Pants Large - 62 Pieces,Little Angel,Diapering,Baby Diapers,Large,1029.0,47.0,548.97,8.85,9,4.15,50,FirstCry,diapering
Babyhug Pro Bubble Care Premium Pant Style Diapers Medium (M) Size - 22 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,Medium,559.0,34.0,367.21,16.69,59523,4.27,3330,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, Large (L) Size (9-14 Kgs), Pack of 52 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,Large,935.0,28.0,674.98,12.98,306,3.98,2177,FirstCry,diapering
Babyhug Pro Bubble Care Premium Tape Style Diaper for New Born (NB) Size - 22 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,Newborn (NB),420.0,34.0,277.79,12.63,5250,4.32,1895,FirstCry,diapering
Allter Breeze Baby Diaper Pants | S Size (4-8 Kg) | 36 Count | 12h Dryness| Super Soft | AirFit Technology for Breathable Comfort | Dermat Tested,Allter,Diapering,Baby Diapers,Small,899.0,20.0,719.02,19.97,282,3.79,9,FirstCry,diapering
Himalaya Moisturizing Baby Wipes - 72 Wipes (Buy 3 Get 1 Free - 288 wipes),Himalaya Babycare,Diapering,Baby Wipes,Pack of 72,540.0,0.0,540.0,0.0,257,4.19,1,FirstCry,diapering
Little Angel Easy Dry Pull-Up Diaper Pants Extra Large - 54 Pieces,Little Angel,Diapering,Baby Diapers,Extra Large,1029.0,47.0,548.97,10.17,73,4.15,50,FirstCry,diapering
